tgDataLogger2 started logging at time 11022018_102834, with 51 sensors on 1 senseable objects.
time,0_rod(motor rod compound_H13mvh).X,0_rod(motor rod compound_H13mvh).Y,0_rod(motor rod compound_H13mvh).Z,0_rod(motor rod compound_H13mvh).Euler1,0_rod(motor rod compound_H13mvh).Euler2,0_rod(motor rod compound_H13mvh).Euler3,0_rod(motor rod compound_H13mvh).mass,1_rod(motor rod compound_H13mvh).X,1_rod(motor rod compound_H13mvh).Y,1_rod(motor rod compound_H13mvh).Z,1_rod(motor rod compound_H13mvh).Euler1,1_rod(motor rod compound_H13mvh).Euler2,1_rod(motor rod compound_H13mvh).Euler3,1_rod(motor rod compound_H13mvh).mass,2_rod(rod).X,2_rod(rod).Y,2_rod(rod).Z,2_rod(rod).Euler1,2_rod(rod).Euler2,2_rod(rod).Euler3,2_rod(rod).mass,3_rod(rod).X,3_rod(rod).Y,3_rod(rod).Z,3_rod(rod).Euler1,3_rod(rod).Euler2,3_rod(rod).Euler3,3_rod(rod).mass,4_rod(rod).X,4_rod(rod).Y,4_rod(rod).Z,4_rod(rod).Euler1,4_rod(rod).Euler2,4_rod(rod).Euler3,4_rod(rod).mass,5_rod(rod).X,5_rod(rod).Y,5_rod(rod).Z,5_rod(rod).Euler1,5_rod(rod).Euler2,5_rod(rod).Euler3,5_rod(rod).mass,6_rod(rod).X,6_rod(rod).Y,6_rod(rod).Z,6_rod(rod).Euler1,6_rod(rod).Euler2,6_rod(rod).Euler3,6_rod(rod).mass,7_rod(motor rod compound_H13mvh).X,7_rod(motor rod compound_H13mvh).Y,7_rod(motor rod compound_H13mvh).Z,7_rod(motor rod compound_H13mvh).Euler1,7_rod(motor rod compound_H13mvh).Euler2,7_rod(motor rod compound_H13mvh).Euler3,7_rod(motor rod compound_H13mvh).mass,8_SCA(connector).RestLen,8_SCA(connector).CurrLen,8_SCA(connector).Tension,9_SCA(connector).RestLen,9_SCA(connector).CurrLen,9_SCA(connector).Tension,10_SCA(connector).RestLen,10_SCA(connector).CurrLen,10_SCA(connector).Tension,11_SCA(connector).RestLen,11_SCA(connector).CurrLen,11_SCA(connector).Tension,12_SCA(connector).RestLen,12_SCA(connector).CurrLen,12_SCA(connector).Tension,13_SCA(connector).RestLen,13_SCA(connector).CurrLen,13_SCA(connector).Tension,14_SCA(passive muscle).RestLen,14_SCA(passive muscle).CurrLen,14_SCA(passive muscle).Tension,15_SCA(passive muscle).RestLen,15_SCA(passive muscle).CurrLen,15_SCA(passive muscle).Tension,16_SCA(passive muscle).RestLen,16_SCA(passive muscle).CurrLen,16_SCA(passive muscle).Tension,17_SCA(passive muscle).RestLen,17_SCA(passive muscle).CurrLen,17_SCA(passive muscle).Tension,18_SCA(passive muscle).RestLen,18_SCA(passive muscle).CurrLen,18_SCA(passive muscle).Tension,19_SCA(passive muscle).RestLen,19_SCA(passive muscle).CurrLen,19_SCA(passive muscle).Tension,20_SCA(passive muscle).RestLen,20_SCA(passive muscle).CurrLen,20_SCA(passive muscle).Tension,21_SCA(passive muscle).RestLen,21_SCA(passive muscle).CurrLen,21_SCA(passive muscle).Tension,22_SCA(passive muscle).RestLen,22_SCA(passive muscle).CurrLen,22_SCA(passive muscle).Tension,23_SCA(passive muscle).RestLen,23_SCA(passive muscle).CurrLen,23_SCA(passive muscle).Tension,24_SCA(passive muscle).RestLen,24_SCA(passive muscle).CurrLen,24_SCA(passive muscle).Tension,25_SCA(passive muscle).RestLen,25_SCA(passive muscle).CurrLen,25_SCA(passive muscle).Tension,26_SCA(passive muscle).RestLen,26_SCA(passive muscle).CurrLen,26_SCA(passive muscle).Tension,27_SCA(passive muscle).RestLen,27_SCA(passive muscle).CurrLen,27_SCA(passive muscle).Tension,28_SCA(passive muscle).RestLen,28_SCA(passive muscle).CurrLen,28_SCA(passive muscle).Tension,29_SCA(passive muscle).RestLen,29_SCA(passive muscle).CurrLen,29_SCA(passive muscle).Tension,30_SCA(passive muscle).RestLen,30_SCA(passive muscle).CurrLen,30_SCA(passive muscle).Tension,31_SCA(passive muscle).RestLen,31_SCA(passive muscle).CurrLen,31_SCA(passive muscle).Tension,32_SCA(passive muscle).RestLen,32_SCA(passive muscle).CurrLen,32_SCA(passive muscle).Tension,33_SCA(passive muscle).RestLen,33_SCA(passive muscle).CurrLen,33_SCA(passive muscle).Tension,34_SCA(passive muscle).RestLen,34_SCA(passive muscle).CurrLen,34_SCA(passive muscle).Tension,35_SCA(passive muscle).RestLen,35_SCA(passive muscle).CurrLen,35_SCA(passive muscle).Tension,36_SCA(passive muscle).RestLen,36_SCA(passive muscle).CurrLen,36_SCA(passive muscle).Tension,37_SCA(passive muscle).RestLen,37_SCA(passive muscle).CurrLen,37_SCA(passive muscle).Tension,38_SCA(passive muscle).RestLen,38_SCA(passive muscle).CurrLen,38_SCA(passive muscle).Tension,39_SCA(active muscle).RestLen,39_SCA(active muscle).CurrLen,39_SCA(active muscle).Tension,40_SCA(active muscle).RestLen,40_SCA(active muscle).CurrLen,40_SCA(active muscle).Tension,41_SCA(active muscle).RestLen,41_SCA(active muscle).CurrLen,41_SCA(active muscle).Tension,42_SCA(active muscle).RestLen,42_SCA(active muscle).CurrLen,42_SCA(active muscle).Tension,43_SCA(active muscle).RestLen,43_SCA(active muscle).CurrLen,43_SCA(active muscle).Tension,44_SCA(active muscle).RestLen,44_SCA(active muscle).CurrLen,44_SCA(active muscle).Tension,45_SCA(custom muscle).RestLen,45_SCA(custom muscle).CurrLen,45_SCA(custom muscle).Tension,46_SCA(custom muscle).RestLen,46_SCA(custom muscle).CurrLen,46_SCA(custom muscle).Tension,47_SCA(custom muscle).RestLen,47_SCA(custom muscle).CurrLen,47_SCA(custom muscle).Tension,48_SCA(connector).RestLen,48_SCA(connector).CurrLen,48_SCA(connector).Tension,49_SCA(connector).RestLen,49_SCA(connector).CurrLen,49_SCA(connector).Tension,50_SCA(connector).RestLen,50_SCA(connector).CurrLen,50_SCA(connector).Tension,
7.4942,7.05525,33.2836,-6.10224,-0.24698,0.233354,0.151202,20.8181,7.05525,33.2836,-6.10224,-0.24698,0.233354,0.151202,20.8181,4.13829,31.4187,-5.51999,-0.929732,-0.676913,-1.69612,1.00275,5.34022,33.6637,-4.08438,-0.392853,0.842191,1.9409,1.00275,6.47435,31.3805,-7.3959,-0.170567,0.729035,2.06177,1.00275,6.95981,31.3211,-4.43132,2.1668,0.24365,0.132693,1.00275,4.73858,33.6254,-7.07431,2.13415,0.133458,0.107654,1.00275,7.05525,33.2836,-6.10224,-0.24698,0.233354,0.151202,20.8181,0.0898494,0.0899732,7.42525,0.0898494,0.089963,6.81744,0.0898494,0.0899492,5.98815,0.0898494,0.0899976,8.88959,0.0898494,0.0899692,7.18506,0.0898494,0.08994,5.43501,4.56728,4.86457,1712.4,4.56728,4.72778,924.476,4.56728,4.75296,1069.5,4.56728,4.7094,818.616,4.56728,5.02846,2656.4,4.56728,4.82276,1471.59,4.56728,4.86496,1714.65,4.56728,4.69559,739.092,4.56728,4.69549,738.475,4.56728,4.94355,2167.32,4.56728,4.70205,776.285,4.56728,4.97056,2322.92,4.56728,4.95587,2238.27,4.56728,4.69481,734.581,4.56728,4.8889,1852.51,4.56728,4.90937,1970.43,4.56728,4.69549,738.475,4.56728,4.83964,1568.78,4.56728,4.84375,1592.49,4.56728,4.89924,1912.1,4.56728,4.80113,1347.01,4.56728,4.8351,1542.65,4.56728,4.97054,2322.8,4.56728,4.62353,323.99,4.56728,4.86008,1686.51,3.44999,4.19999,4320,5.40524,4.08812,0,4.50482,3.63343,0,4.50482,4.61167,615.44,5.51981,4.40063,0,3.28218,3.6521,2130.72,34.3187,31.4383,0,34.3187,31.6962,0,34.3187,31.3158,0,0.380337,0.401564,1273.64,0.380337,0.413181,1970.67,0.380337,0.399758,1165.27,
7.5043,7.04789,33.2838,-6.09944,-0.244539,0.234119,0.15078,20.8181,7.04789,33.2838,-6.09944,-0.244539,0.234119,0.15078,20.8181,4.13433,31.4162,-5.5188,-0.929156,-0.676711,-1.69542,1.00275,5.33257,33.6614,-4.08258,-0.391209,0.842218,1.94111,1.00275,6.47048,31.3798,-7.39333,-0.169286,0.729753,2.06227,1.00275,6.95593,31.322,-4.42984,2.16795,0.244557,0.132413,1.00275,4.7311,33.6223,-7.07098,2.13551,0.133589,0.107467,1.00275,7.04789,33.2838,-6.09944,-0.244539,0.234119,0.15078,20.8181,0.0898494,0.0899487,5.95802,0.0898494,0.0899968,8.84089,0.0898494,0.0899508,6.08514,0.0898494,0.0899873,8.27131,0.0898494,0.0899668,7.04511,0.0898494,0.0899481,5.92232,4.56728,4.86475,1713.41,4.56728,4.72792,925.318,4.56728,4.75428,1077.13,4.56728,4.70831,812.322,4.56728,5.02788,2653.08,4.56728,4.82267,1471.06,4.56728,4.86545,1717.46,4.56728,4.69493,735.244,4.56728,4.69536,737.759,4.56728,4.94349,2166.98,4.56728,4.70118,771.242,4.56728,4.97047,2322.37,4.56728,4.95608,2239.52,4.56728,4.69339,726.37,4.56728,4.88903,1853.3,4.56728,4.90967,1972.19,4.56728,4.69536,737.759,4.56728,4.83973,1569.29,4.56728,4.84387,1593.14,4.56728,4.89924,1912.11,4.56728,4.80133,1348.14,4.56728,4.83399,1536.25,4.56728,4.96985,2318.79,4.56728,4.62529,334.15,4.56728,4.86162,1695.41,3.44999,4.19999,4320,5.40524,4.08653,0,4.50482,3.63527,0,4.50482,4.61128,613.168,5.51981,4.39622,0,3.28218,3.65334,2137.85,34.3187,31.4378,0,34.3187,31.691,0,34.3187,31.3176,0,0.380337,0.401733,1283.77,0.380337,0.413128,1967.45,0.380337,0.399854,1171.03,
7.5144,7.04104,33.2839,-6.09701,-0.242267,0.234862,0.150299,20.8181,7.04104,33.2839,-6.09701,-0.242267,0.234862,0.150299,20.8181,4.13061,31.4139,-5.51776,-0.928547,-0.67655,-1.69483,1.00275,5.32555,33.6594,-4.08107,-0.38985,0.842255,1.94117,1.00275,6.46691,31.3791,-7.39098,-0.169007,0.73077,2.0621,1.00275,6.95239,31.3229,-4.42859,2.16903,0.245379,0.132196,1.00275,4.72417,33.6193,-7.06807,2.13672,0.133837,0.107308,1.00275,7.04104,33.2839,-6.09701,-0.242267,0.234862,0.150299,20.8181,0.0898494,0.0899841,8.08257,0.0898494,0.0899591,6.58116,0.0898494,0.0899481,5.92015,0.0898494,0.0902591,24.5841,0.0898494,0.0899663,7.01132,0.0898494,0.0899636,6.85014,4.56728,4.86484,1713.94,4.56728,4.728,925.735,4.56728,4.75551,1084.23,4.56728,4.70721,806.021,4.56728,5.02728,2649.59,4.56728,4.82252,1470.16,4.56728,4.86595,1720.33,4.56728,4.69426,731.389,4.56728,4.69528,737.305,4.56728,4.9435,2167.01,4.56728,4.70043,766.973,4.56728,4.97038,2321.88,4.56728,4.95639,2241.27,4.56728,4.69202,718.53,4.56728,4.88915,1853.96,4.56728,4.91007,1974.47,4.56728,4.69528,737.305,4.56728,4.83986,1570.09,4.56728,4.84397,1593.74,4.56728,4.8993,1912.41,4.56728,4.80151,1349.16,4.56728,4.83291,1530.02,4.56728,4.96914,2314.72,4.56728,4.62689,343.385,4.56728,4.86303,1703.55,3.44999,4.19999,4320,5.40524,4.0849,0,4.50482,3.63714,0,4.50482,4.61081,610.509,5.51981,4.39194,0,3.28218,3.65456,2144.9,34.3187,31.4375,0,34.3187,31.6862,0,34.3187,31.3189,0,0.380337,0.401905,1294.08,0.380337,0.413065,1963.71,0.380337,0.399944,1176.42,
7.5245,7.03474,33.2838,-6.09495,-0.240162,0.235577,0.149797,20.8181,7.03474,33.2838,-6.09495,-0.240162,0.235577,0.149797,20.8181,4.12717,31.4119,-5.51697,-0.928055,-0.676437,-1.6943,1.00275,5.3192,33.6578,-4.07988,-0.388718,0.842289,1.94112,1.00275,6.46365,31.3784,-7.38887,-0.168505,0.731593,2.0621,1.00275,6.94919,31.3237,-4.42759,2.17003,0.246206,0.132033,1.00275,4.71786,33.6165,-7.06557,2.13778,0.134089,0.107159,1.00275,7.03474,33.2838,-6.09495,-0.240162,0.235577,0.149797,20.8181,0.0898494,0.0900094,9.60205,0.0898494,0.0899244,4.50082,0.0898494,0.0899466,5.83347,0.0898494,0.090271,25.2947,0.0898494,0.0899668,7.04404,0.0898494,0.0899799,7.83154,4.56728,4.86487,1714.14,4.56728,4.72791,925.225,4.56728,4.75665,1090.77,4.56728,4.70613,799.774,4.56728,5.02669,2646.21,4.56728,4.82241,1469.54,4.56728,4.86645,1723.23,4.56728,4.69361,727.678,4.56728,4.6952,736.817,4.56728,4.94349,2166.99,4.56728,4.69977,763.133,4.56728,4.9703,2321.42,4.56728,4.95675,2243.36,4.56728,4.69083,711.635,4.56728,4.88925,1854.58,4.56728,4.91051,1977.01,4.56728,4.6952,736.817,4.56728,4.84002,1570.98,4.56728,4.84411,1594.54,4.56728,4.89937,1912.87,4.56728,4.80168,1350.16,4.56728,4.8319,1524.23,4.56728,4.96843,2310.65,4.56728,4.62846,352.384,4.56728,4.86429,1710.77,3.44999,4.19999,4320,5.40524,4.08335,0,4.50482,3.63904,0,4.50482,4.61028,607.422,5.51981,4.38782,0,3.28218,3.65578,2151.95,34.3187,31.4373,0,34.3187,31.6819,0,34.3187,31.3199,0,0.380337,0.40208,1304.58,0.380337,0.413015,1960.68,0.380337,0.400025,1181.28,
7.5346,7.02902,33.2835,-6.09325,-0.238224,0.23625,0.149302,20.8181,7.02902,33.2835,-6.09325,-0.238224,0.23625,0.149302,20.8181,4.12406,31.4101,-5.51641,-0.927244,-0.676321,-1.69406,1.00275,5.31354,33.6563,-4.07903,-0.387827,0.842334,1.94099,1.00275,6.46076,31.3777,-7.38707,-0.167597,0.732135,2.06242,1.00275,6.94628,31.3245,-4.42683,2.17094,0.247094,0.13191,1.00275,4.71218,33.614,-7.06344,2.13868,0.134148,0.107005,1.00275,7.02902,33.2835,-6.09325,-0.238224,0.23625,0.149302,20.8181,0.0898494,0.0899623,6.77366,0.0898494,0.0899151,3.94077,0.0898494,0.0899474,5.88202,0.0898494,0.0902848,26.1209,0.0898494,0.0899675,7.08475,0.0898494,0.0899883,8.33229,4.56728,4.86485,1714.02,4.56728,4.72776,924.356,4.56728,4.75771,1096.9,4.56728,4.70506,793.617,4.56728,5.02612,2642.92,4.56728,4.82238,1469.38,4.56728,4.8669,1725.83,4.56728,4.69306,724.482,4.56728,4.69513,736.402,4.56728,4.94353,2167.19,4.56728,4.69919,759.816,4.56728,4.97024,2321.05,4.56728,4.95711,2245.41,4.56728,4.68973,705.342,4.56728,4.8894,1855.39,4.56728,4.91096,1979.61,4.56728,4.69513,736.402,4.56728,4.84013,1571.65,4.56728,4.84425,1595.38,4.56728,4.89944,1913.23,4.56728,4.80183,1351,4.56728,4.831,1519.05,4.56728,4.96778,2306.86,4.56728,4.62987,360.525,4.56728,4.86544,1717.38,3.44999,4.19999,4320,5.40524,4.08184,0,4.50482,3.64091,0,4.50482,4.60966,603.835,5.51981,4.38392,0,3.28218,3.65701,2159.03,34.3187,31.4369,0,34.3187,31.6781,0,34.3187,31.3207,0,0.380337,0.402237,1314,0.380337,0.412979,1958.54,0.380337,0.400102,1185.89,
7.5447,7.02392,33.2831,-6.0919,-0.236459,0.236854,0.148807,20.8181,7.02392,33.2831,-6.0919,-0.236459,0.236854,0.148807,20.8181,4.12137,31.4086,-5.51598,-0.926494,-0.676248,-1.69383,1.00275,5.30847,33.655,-4.0785,-0.387009,0.84235,1.94088,1.00275,6.45824,31.3771,-7.38556,-0.167005,0.732676,2.06253,1.00275,6.94366,31.3252,-4.42627,2.17175,0.24793,0.131814,1.00275,4.70715,33.6116,-7.06171,2.13947,0.134235,0.106864,1.00275,7.02392,33.2831,-6.0919,-0.236459,0.236854,0.148807,20.8181,0.0898494,0.0899343,5.09619,0.0898494,0.089923,4.41481,0.0898494,0.089949,5.97251,0.0898494,0.0902635,24.8457,0.0898494,0.0899677,7.09544,0.0898494,0.0899897,8.41538,4.56728,4.86476,1713.51,4.56728,4.72765,923.725,4.56728,4.75867,1102.41,4.56728,4.70403,787.689,4.56728,5.02563,2640.07,4.56728,4.82233,1469.09,4.56728,4.8673,1728.12,4.56728,4.69263,722.004,4.56728,4.69511,736.299,4.56728,4.94364,2167.81,4.56728,4.69873,757.148,4.56728,4.97026,2321.15,4.56728,4.95729,2246.46,4.56728,4.68871,699.439,4.56728,4.88955,1856.27,4.56728,4.91142,1982.27,4.56728,4.69511,736.299,4.56728,4.84027,1572.43,4.56728,4.84435,1595.91,4.56728,4.89949,1913.54,4.56728,4.80191,1351.46,4.56728,4.83017,1514.25,4.56728,4.96722,2303.67,4.56728,4.63108,367.492,4.56728,4.86651,1723.54,3.44999,4.19999,4320,5.40524,4.08017,0,4.50482,3.64272,0,4.50482,4.60895,599.769,5.51981,4.38029,0,3.28218,3.65823,2166.03,34.3187,31.4366,0,34.3187,31.6746,0,34.3187,31.3212,0,0.380337,0.402373,1322.15,0.380337,0.412946,1956.53,0.380337,0.400174,1190.21,
7.5548,7.01944,33.2827,-6.09091,-0.234874,0.237368,0.148312,20.8181,7.01944,33.2827,-6.09091,-0.234874,0.237368,0.148312,20.8181,4.11906,31.4072,-5.51573,-0.926169,-0.676253,-1.69344,1.00275,5.30399,33.6538,-4.07828,-0.386222,0.842307,1.94081,1.00275,6.45606,31.3764,-7.38434,-0.166357,0.733076,2.0627,1.00275,6.94133,31.3258,-4.42588,2.17246,0.248664,0.131747,1.00275,4.70279,33.6094,-7.06037,2.14015,0.134291,0.106759,1.00275,7.01944,33.2827,-6.09091,-0.234874,0.237368,0.148312,20.8181,0.0898494,0.0899371,5.26277,0.0898494,0.089958,6.5144,0.0898494,0.089946,5.79331,0.0898494,0.0902466,23.834,0.0898494,0.0899658,6.98061,0.0898494,0.0899906,8.4714,4.56728,4.86462,1712.68,4.56728,4.72756,923.204,4.56728,4.75952,1107.3,4.56728,4.7031,782.347,4.56728,5.02531,2638.23,4.56728,4.82224,1468.58,4.56728,4.86764,1730.11,4.56728,4.69224,719.771,4.56728,4.6951,736.271,4.56728,4.94373,2168.35,4.56728,4.69836,755.009,4.56728,4.97032,2321.5,4.56728,4.95738,2247,4.56728,4.68776,693.975,4.56728,4.8897,1857.17,4.56728,4.91182,1984.53,4.56728,4.6951,736.271,4.56728,4.84045,1573.48,4.56728,4.8444,1596.19,4.56728,4.89955,1913.87,4.56728,4.80195,1351.72,4.56728,4.82942,1509.91,4.56728,4.96679,2301.19,4.56728,4.63218,373.817,4.56728,4.86745,1729.01,3.44999,4.19999,4320,5.40524,4.0785,0,4.50482,3.64441,0,4.50482,4.60819,595.405,5.51981,4.37699,0,3.28218,3.65936,2172.57,34.3187,31.4364,0,34.3187,31.6713,0,34.3187,31.3215,0,0.380337,0.402498,1329.66,0.380337,0.412918,1954.9,0.380337,0.400238,1194.07,
7.5649,7.01561,33.2821,-6.09029,-0.233476,0.237783,0.14782,20.8181,7.01561,33.2821,-6.09029,-0.233476,0.237783,0.14782,20.8181,4.11703,31.4061,-5.51573,-0.925999,-0.676305,-1.69305,1.00275,5.30012,33.6528,-4.07837,-0.385698,0.842249,1.94059,1.00275,6.45422,31.3757,-7.38346,-0.165324,0.733195,2.06314,1.00275,6.93932,31.3263,-4.42563,2.17308,0.249394,0.1317,1.00275,4.69907,33.6073,-7.05943,2.14072,0.134235,0.106678,1.00275,7.01561,33.2821,-6.09029,-0.233476,0.237783,0.14782,20.8181,0.0898494,0.0899612,6.70531,0.0898494,0.0900004,9.05784,0.0898494,0.0899439,5.67134,0.0898494,0.0902256,22.569,0.0898494,0.0899625,6.78667,0.0898494,0.0899945,8.70704,4.56728,4.86443,1711.59,4.56728,4.72748,922.764,4.56728,4.76028,1111.7,4.56728,4.70226,777.468,4.56728,5.02517,2637.44,4.56728,4.82212,1467.91,4.56728,4.86795,1731.87,4.56728,4.69184,717.465,4.56728,4.6951,736.264,4.56728,4.94377,2168.59,4.56728,4.69804,753.195,4.56728,4.97036,2321.75,4.56728,4.95752,2247.79,4.56728,4.68689,688.979,4.56728,4.88987,1858.15,4.56728,4.91212,1986.29,4.56728,4.6951,736.264,4.56728,4.84064,1574.54,4.56728,4.84441,1596.27,4.56728,4.89959,1914.11,4.56728,4.802,1352.01,4.56728,4.82878,1506.25,4.56728,4.96648,2299.41,4.56728,4.63318,379.578,4.56728,4.86826,1733.67,3.44999,4.19999,4320,5.40524,4.07697,0,4.50482,3.64593,0,4.50482,4.60742,590.935,5.51981,4.37407,0,3.28218,3.66034,2178.22,34.3187,31.4363,0,34.3187,31.6683,0,34.3187,31.3214,0,0.380337,0.402622,1337.12,0.380337,0.412903,1953.97,0.380337,0.400294,1197.46,
7.575,7.01245,33.2815,-6.09002,-0.232291,0.238107,0.147325,20.8181,7.01245,33.2815,-6.09002,-0.232291,0.238107,0.147325,20.8181,4.11525,31.4051,-5.51601,-0.92593,-0.676412,-1.6927,1.00275,5.29684,33.6519,-4.07878,-0.385259,0.842119,1.94038,1.00275,6.45275,31.375,-7.38292,-0.164571,0.733285,2.06339,1.00275,6.93764,31.3267,-4.42552,2.17361,0.250102,0.131674,1.00275,4.696,33.6053,-7.05897,2.14116,0.13417,0.106609,1.00275,7.01245,33.2815,-6.09002,-0.232291,0.238107,0.147325,20.8181,0.0898494,0.0899724,7.37995,0.0898494,0.0899792,7.78925,0.0898494,0.0899445,5.70246,0.0898494,0.0901641,18.8785,0.0898494,0.089959,6.57414,0.0898494,0.0899986,8.95185,4.56728,4.86426,1710.62,4.56728,4.72743,922.45,4.56728,4.76092,1115.36,4.56728,4.70148,772.974,4.56728,5.02509,2636.99,4.56728,4.82195,1466.93,4.56728,4.86824,1733.54,4.56728,4.69146,715.286,4.56728,4.69512,736.356,4.56728,4.94382,2168.9,4.56728,4.69777,751.65,4.56728,4.97039,2321.91,4.56728,4.95775,2249.11,4.56728,4.68612,684.501,4.56728,4.89007,1859.27,4.56728,4.91235,1987.62,4.56728,4.69512,736.356,4.56728,4.84078,1575.39,4.56728,4.84439,1596.15,4.56728,4.89963,1914.36,4.56728,4.80205,1352.26,4.56728,4.82825,1503.21,4.56728,4.96626,2298.11,4.56728,4.63397,384.134,4.56728,4.86896,1737.67,3.44999,4.19999,4320,5.40524,4.07566,0,4.50482,3.64725,0,4.50482,4.60665,586.521,5.51981,4.37158,0,3.28218,3.66116,2182.9,34.3187,31.4363,0,34.3187,31.6656,0,34.3187,31.3211,0,0.380337,0.402748,1344.65,0.380337,0.412888,1953.08,0.380337,0.400347,1200.6,
7.5851,7.00997,33.2809,-6.09012,-0.231339,0.238353,0.146828,20.8181,7.00997,33.2809,-6.09012,-0.231339,0.238353,0.146828,20.8181,4.11381,31.4043,-5.51649,-0.925649,-0.676556,-1.69253,1.00275,5.29415,33.6513,-4.07948,-0.38514,0.841991,1.93998,1.00275,6.45165,31.3742,-7.38268,-0.164965,0.73369,2.06287,1.00275,6.9363,31.3271,-4.4256,2.17403,0.250726,0.131672,1.00275,4.69356,33.6036,-7.0591,2.14153,0.13438,0.106566,1.00275,7.00997,33.2809,-6.09012,-0.231339,0.238353,0.146828,20.8181,0.0898494,0.0899379,5.31236,0.0898494,0.0899483,5.9323,0.0898494,0.0899481,5.92206,0.0898494,0.090104,15.273,0.0898494,0.0899566,6.43188,0.0898494,0.0899968,8.84146,4.56728,4.86418,1710.16,4.56728,4.72736,922.061,4.56728,4.76139,1118.07,4.56728,4.70083,769.239,4.56728,5.02499,2636.43,4.56728,4.82172,1465.57,4.56728,4.86852,1735.14,4.56728,4.6912,713.757,4.56728,4.69517,736.652,4.56728,4.94398,2169.79,4.56728,4.69757,750.474,4.56728,4.97044,2322.18,4.56728,4.95792,2250.11,4.56728,4.68536,680.14,4.56728,4.89029,1860.52,4.56728,4.91255,1988.76,4.56728,4.69517,736.652,4.56728,4.84089,1576.01,4.56728,4.84436,1595.97,4.56728,4.89973,1914.94,4.56728,4.80206,1352.33,4.56728,4.82776,1500.39,4.56728,4.96605,2296.93,4.56728,4.63449,387.162,4.56728,4.86954,1741.01,3.44999,4.19999,4320,5.40524,4.07441,0,4.50482,3.64841,0,4.50482,4.60592,582.303,5.51981,4.36948,0,3.28218,3.66185,2186.9,34.3187,31.4365,0,34.3187,31.6634,0,34.3187,31.3207,0,0.380337,0.402864,1351.62,0.380337,0.412859,1951.32,0.380337,0.400395,1203.52,
7.5952,7.0082,33.2804,-6.09057,-0.230627,0.23852,0.146336,20.8181,7.0082,33.2804,-6.09057,-0.230627,0.23852,0.146336,20.8181,4.11274,31.4039,-5.51712,-0.925563,-0.676766,-1.6923,1.00275,5.29207,33.6511,-4.08043,-0.385049,0.841812,1.93964,1.00275,6.45091,31.3735,-7.38274,-0.165359,0.73397,2.06236,1.00275,6.93534,31.3275,-4.42591,2.17433,0.251181,0.131699,1.00275,4.69177,33.6022,-7.05978,2.14184,0.134761,0.106569,1.00275,7.0082,33.2804,-6.09057,-0.230627,0.23852,0.146336,20.8181,0.0898494,0.0899124,3.78025,0.0898494,0.0899207,4.27583,0.0898494,0.0899474,5.87877,0.0898494,0.0900681,13.1232,0.0898494,0.0899564,6.41884,0.0898494,0.089988,8.31674,4.56728,4.86416,1710.03,4.56728,4.72725,921.444,4.56728,4.76173,1120.03,4.56728,4.70037,766.577,4.56728,5.02495,2636.16,4.56728,4.8215,1464.3,4.56728,4.86875,1736.47,4.56728,4.69108,713.091,4.56728,4.69524,737.048,4.56728,4.94417,2170.87,4.56728,4.69745,749.787,4.56728,4.97053,2322.72,4.56728,4.95792,2250.07,4.56728,4.68463,675.965,4.56728,4.89046,1861.55,4.56728,4.91272,1989.73,4.56728,4.69524,737.048,4.56728,4.84099,1576.6,4.56728,4.84434,1595.86,4.56728,4.89987,1915.71,4.56728,4.80206,1352.36,4.56728,4.82727,1497.57,4.56728,4.96587,2295.88,4.56728,4.63493,389.652,4.56728,4.86996,1743.45,3.44999,4.19999,4320,5.40524,4.07324,0,4.50482,3.64945,0,4.50482,4.60527,578.572,5.51981,4.36779,0,3.28218,3.66246,2190.4,34.3187,31.437,0,34.3187,31.6616,0,34.3187,31.3202,0,0.380337,0.40296,1357.38,0.380337,0.412833,1949.77,0.380337,0.400436,1205.96,
